,RSI_apply_to,RSI_length,corr_low,corr_high,Divergence_diff_extereme,Divergence_num_exteremes_min,Divergence_num_exteremes_max,frequency,score
587,HLC/3,119.0,-1.0,-1.0,6.0,262.0,228.0,4H,-0.1259921049894873
589,OHLC/4,211.0,-1.0,-1.0,1.0,39.0,179.0,4H,-0.1259921049894873
590,low,263.0,-1.0000000000000004,-1.0000000000000009,6.0,195.0,224.0,4H,-0.1259921049894873
591,low,81.0,-1.0,-1.0,3.0,169.0,90.0,4H,-0.1259921049894873
592,HLC/3,108.0,-1.0,-1.0,5.0,430.0,151.0,4H,-0.1259921049894873
593,low,217.0,-1.0,-1.0,6.0,277.0,173.0,4H,-0.1259921049894873
594,OHLC/4,196.0,-1.0,-1.0,3.0,194.0,191.0,4H,-0.1259921049894873
595,HLC/3,130.0,-1.0,-1.0,5.0,427.0,327.0,4H,-0.1259921049894873
596,close,55.0,-1.0,-1.0000000000000002,4.0,20.0,472.0,4H,-0.1259921049894873
597,HLCC/4,184.0,-1.0000000000000002,-1.0000000000000002,6.0,42.0,450.0,4H,-0.1259921049894873
598,open,91.0,-1.0,-1.0,1.0,363.0,480.0,4H,-0.1259921049894873
599,HLC/3,105.0,-1.0,-1.0,2.0,153.0,290.0,4H,-0.1259921049894873
600,open,242.0,-0.9999999999999972,-1.0000000000000029,4.0,210.0,246.0,4H,-0.1259921049894873
621,HL/2,83.0,-1.0,-1.0,3.0,35.0,483.0,4H,-0.1259921049894873
661,close,123.0,-1.0,-1.0,1.0,256.0,259.0,4H,-0.1259921049894873
623,HLC/3,232.0,-1.0000000000000002,-1.0,3.0,142.0,247.0,4H,-0.1259921049894873
624,OHLC/4,24.0,-1.0,-1.0000000000000002,5.0,428.0,450.0,4H,-0.1259921049894873
646,HLCC/4,68.0,-1.0000000000000002,-1.0,2.0,463.0,466.0,4H,-0.1259921049894873
647,HLC/3,127.0,-1.0,-1.0,2.0,464.0,414.0,4H,-0.1259921049894873
648,open,18.0,-1.0,-1.0,2.0,160.0,484.0,4H,-0.1259921049894873
649,HLC/3,85.0,-1.0,-1.0,3.0,272.0,172.0,4H,-0.1259921049894873
650,OHLC/4,13.0,-1.0,-1.0,1.0,352.0,223.0,4H,-0.1259921049894873
651,close,158.0,-1.0,-1.0,6.0,324.0,83.0,4H,-0.1259921049894873
652,HL/2,130.0,-1.0,-1.0,4.0,127.0,247.0,4H,-0.1259921049894873
653,low,39.0,-1.000000000000001,-1.0,5.0,273.0,207.0,4H,-0.1259921049894873
654,open,60.0,-1.0000000000000018,-0.9999999999999984,5.0,152.0,455.0,4H,-0.1259921049894873
655,low,40.0,-1.000000000000001,-1.0,4.0,412.0,320.0,4H,-0.1259921049894873
656,HL/2,176.0,-1.0,-1.0,3.0,473.0,99.0,4H,-0.1259921049894873
657,open,215.0,-0.9999999999999972,-1.0000000000000029,2.0,177.0,183.0,4H,-0.1259921049894873
658,open,14.0,-1.0,-1.0000000000000002,4.0,191.0,490.0,4H,-0.1259921049894873
659,HLCC/4,136.0,-1.0,-1.0,6.0,314.0,412.0,4H,-0.1259921049894873
660,close,108.0,-1.0,-1.0,1.0,194.0,418.0,4H,-0.1259921049894873
662,open,78.0,-1.0,-1.0,6.0,141.0,180.0,4H,-0.1259921049894873
581,HLC/3,211.0,-1.0000000000000002,-1.0,5.0,412.0,147.0,4H,-0.1259921049894873
645,open,172.0,-1.0,-1.0,2.0,168.0,83.0,4H,-0.1259921049894873
644,open,73.0,-1.0,-1.0,5.0,295.0,339.0,4H,-0.1259921049894873
643,open,84.0,-1.0000000000000002,-1.0,1.0,48.0,264.0,4H,-0.1259921049894873
632,HLC/3,198.0,-1.0,-1.0,5.0,386.0,194.0,4H,-0.1259921049894873
625,open,20.0,-1.0000000000000002,-1.0000000000000002,4.0,279.0,465.0,4H,-0.1259921049894873
626,low,40.0,-1.000000000000001,-1.0,2.0,33.0,200.0,4H,-0.1259921049894873
627,HLCC/4,75.0,-1.0,-1.0,5.0,332.0,470.0,4H,-0.1259921049894873
628,low,218.0,-0.9999999999999998,-1.0,1.0,285.0,214.0,4H,-0.1259921049894873
629,high,108.0,-1.0,-1.0,1.0,61.0,301.0,4H,-0.1259921049894873
630,open,18.0,-1.0,-1.0,4.0,275.0,424.0,4H,-0.1259921049894873
631,HL/2,31.0,-1.000000000000001,-1.0,6.0,456.0,467.0,4H,-0.1259921049894873
633,high,115.0,-0.9999999999999996,-0.9999999999999996,5.0,304.0,295.0,4H,-0.1259921049894873
642,close,212.0,-1.0,-1.0,4.0,74.0,132.0,4H,-0.1259921049894873
634,HLCC/4,176.0,-1.0,-1.0000000000000002,5.0,337.0,396.0,4H,-0.1259921049894873
635,open,84.0,-1.0000000000000002,-1.0,1.0,27.0,473.0,4H,-0.1259921049894873
637,open,84.0,-1.0000000000000002,-1.0,1.0,343.0,381.0,4H,-0.1259921049894873
638,HLC/3,106.0,-1.0,-1.0,6.0,118.0,430.0,4H,-0.1259921049894873
639,open,141.0,-1.0,-1.0,1.0,195.0,188.0,4H,-0.1259921049894873
640,HLCC/4,84.0,-1.0,-1.0,3.0,473.0,443.0,4H,-0.1259921049894873
641,close,121.0,-1.0,-1.0,4.0,475.0,134.0,4H,-0.1259921049894873
582,open,102.0,-1.0000000000000002,-1.0000000000000002,6.0,481.0,385.0,4H,-0.1259921049894873
636,HLC/3,75.0,-1.0,-1.0,4.0,237.0,456.0,4H,-0.1259921049894873
580,HLC/3,104.0,-1.0,-1.0,4.0,487.0,250.0,4H,-0.1259921049894873
539,open,81.0,-1.0000000000000002,-1.0,3.0,424.0,409.0,4H,-0.1259921049894873
521,open,200.0,-0.9999999999999972,-1.0000000000000029,1.0,96.0,231.0,4H,-0.1259921049894873
522,HLC/3,86.0,-1.0,-1.0,4.0,28.0,341.0,4H,-0.1259921049894873
523,close,225.0,-1.0,-1.0000000000000002,4.0,372.0,132.0,4H,-0.1259921049894873
524,low,175.0,-1.0,-1.0,1.0,162.0,98.0,4H,-0.1259921049894873
525,low,212.0,-1.0,-1.0,4.0,201.0,147.0,4H,-0.1259921049894873
526,HL/2,93.0,-1.0,-1.0,5.0,49.0,409.0,4H,-0.1259921049894873
527,HLC/3,116.0,-1.0,-1.0,5.0,377.0,384.0,4H,-0.1259921049894873
528,HLCC/4,124.0,-1.0,-1.0,1.0,344.0,309.0,4H,-0.1259921049894873
529,close,96.0,-1.0,-1.0,5.0,67.0,468.0,4H,-0.1259921049894873
530,close,46.0,-1.0,-1.0,3.0,223.0,489.0,4H,-0.1259921049894873
531,HLCC/4,114.0,-1.0000000000000002,-1.0,2.0,167.0,333.0,4H,-0.1259921049894873
532,HLC/3,211.0,-1.0000000000000002,-1.0,5.0,18.0,168.0,4H,-0.1259921049894873
533,open,31.0,-1.0,-1.0,2.0,121.0,195.0,4H,-0.1259921049894873
534,low,227.0,-1.0,-1.0,4.0,222.0,265.0,4H,-0.1259921049894873
535,close,208.0,-1.0,-1.0,2.0,47.0,245.0,4H,-0.1259921049894873
536,HLCC/4,194.0,-1.0,-1.0000000000000002,1.0,69.0,230.0,4H,-0.1259921049894873
537,HLC/3,85.0,-1.0,-1.0,1.0,65.0,299.0,4H,-0.1259921049894873
520,open,8.0,-1.0,-1.0,2.0,436.0,499.0,4H,-0.1259921049894873
519,HL/2,223.0,-1.0,-1.0,3.0,293.0,189.0,4H,-0.1259921049894873
518,low,95.0,-1.0,-1.0,6.0,257.0,87.0,4H,-0.1259921049894873
508,OHLC/4,75.0,-0.9999999999999998,-0.9999999999999998,3.0,152.0,444.0,4H,-0.1259921049894873
579,low,199.0,-1.0,-1.0000000000000002,5.0,400.0,233.0,4H,-0.1259921049894873
501,HLCC/4,100.0,-1.0,-1.0,5.0,263.0,492.0,4H,-0.1259921049894873
502,HLC/3,10.0,-1.0,-1.0,1.0,393.0,401.0,4H,-0.1259921049894873
504,OHLC/4,192.0,-1.0,-1.0000000000000002,3.0,209.0,212.0,4H,-0.1259921049894873
505,open,135.0,-1.0,-1.0,4.0,283.0,456.0,4H,-0.1259921049894873
506,HLCC/4,164.0,-1.0,-1.0,5.0,384.0,77.0,4H,-0.1259921049894873
507,HLCC/4,193.0,-1.0,-1.0,5.0,31.0,195.0,4H,-0.1259921049894873
509,open,105.0,-1.0000000000000002,-1.0,3.0,481.0,331.0,4H,-0.1259921049894873
517,high,117.0,-0.9999999999999994,-0.9999999999999994,4.0,73.0,343.0,4H,-0.1259921049894873
510,open,94.0,-1.0,-1.0,6.0,74.0,252.0,4H,-0.1259921049894873
511,open,222.0,-0.9999999999999972,-1.0000000000000029,4.0,212.0,226.0,4H,-0.1259921049894873
512,open,34.0,-1.0,-1.0,1.0,476.0,430.0,4H,-0.1259921049894873
513,open,60.0,-1.0000000000000016,-0.9999999999999984,2.0,428.0,328.0,4H,-0.1259921049894873
514,open,23.0,-1.0,-1.0,3.0,360.0,200.0,4H,-0.1259921049894873
515,low,113.0,-1.0,-1.0,6.0,345.0,87.0,4H,-0.1259921049894873
516,open,78.0,-1.0,-1.0,4.0,155.0,284.0,4H,-0.1259921049894873
538,OHLC/4,244.0,-1.0,-1.0000000000000009,5.0,436.0,247.0,4H,-0.1259921049894873
503,open,134.0,-1.0,-1.0,2.0,325.0,446.0,4H,-0.1259921049894873
540,OHLC/4,14.0,-1.0,-1.0,4.0,155.0,267.0,4H,-0.1259921049894873
560,HL/2,111.0,-0.9999999999999998,-1.0,4.0,190.0,355.0,4H,-0.1259921049894873
562,open,141.0,-1.0,-1.0,5.0,168.0,239.0,4H,-0.1259921049894873
563,OHLC/4,217.0,-1.0,-1.0,3.0,170.0,173.0,4H,-0.1259921049894873
564,open,91.0,-1.0,-1.0,4.0,11.0,129.0,4H,-0.1259921049894873
565,close,89.0,-1.0,-1.0,1.0,100.0,341.0,4H,-0.1259921049894873
566,OHLC/4,244.0,-1.0,-1.0000000000000009,2.0,41.0,268.0,4H,-0.1259921049894873
567,open,139.0,-1.0,-1.0,5.0,144.0,335.0,4H,-0.1259921049894873
568,HLC/3,94.0,-0.9999999999999998,-0.9999999999999998,6.0,261.0,346.0,4H,-0.1259921049894873
569,HLC/3,209.0,-1.0,-1.0,1.0,269.0,166.0,4H,-0.1259921049894873
570,HLCC/4,93.0,-1.0000000000000002,-1.0000000000000002,4.0,232.0,382.0,4H,-0.1259921049894873
571,HL/2,169.0,-1.0,-1.0,2.0,239.0,490.0,4H,-0.1259921049894873
572,HL/2,131.0,-1.0,-1.0,5.0,446.0,497.0,4H,-0.1259921049894873
573,HLCC/4,225.0,-1.0,-1.0000000000000002,6.0,238.0,185.0,4H,-0.1259921049894873
574,close,12.0,-0.999999999999999,-1.0,2.0,297.0,405.0,4H,-0.1259921049894873
575,HL/2,148.0,-1.0,-1.0,5.0,217.0,118.0,4H,-0.1259921049894873
577,open,61.0,-1.0000000000000018,-0.9999999999999984,5.0,39.0,209.0,4H,-0.1259921049894873
578,low,183.0,-1.0000000000000109,-0.9999999999999896,6.0,94.0,455.0,4H,-0.1259921049894873
541,close,220.0,-1.0000000000000002,-1.0,5.0,255.0,242.0,4H,-0.1259921049894873
561,HLC/3,10.0,-1.0,-1.0,4.0,73.0,428.0,4H,-0.1259921049894873
576,HLCC/4,107.0,-1.0,-1.0,2.0,441.0,252.0,4H,-0.1259921049894873
559,OHLC/4,27.0,-1.0,-1.0,2.0,114.0,487.0,4H,-0.1259921049894873
549,open,84.0,-1.0000000000000002,-1.0,2.0,235.0,374.0,4H,-0.1259921049894873
543,HLCC/4,100.0,-1.0,-1.0,1.0,8.0,347.0,4H,-0.1259921049894873
544,HL/2,99.0,-1.0,-1.0,3.0,152.0,329.0,4H,-0.1259921049894873
542,open,64.0,-1.0000000000000018,-0.9999999999999984,1.0,133.0,247.0,4H,-0.1259921049894873
545,open,24.0,-1.0,-1.0,4.0,350.0,490.0,4H,-0.1259921049894873
558,HLCC/4,171.0,-1.0,-1.0000000000000002,4.0,198.0,462.0,4H,-0.1259921049894873
547,HLC/3,130.0,-1.0,-1.0,1.0,311.0,211.0,4H,-0.1259921049894873
548,open,78.0,-1.0,-1.0,4.0,67.0,422.0,4H,-0.1259921049894873
546,open,71.0,-1.0000000000000002,-1.0000000000000002,2.0,138.0,309.0,4H,-0.1259921049894873
550,open,265.0,-1.0,-1.0000000000000009,2.0,53.0,249.0,4H,-0.1259921049894873
551,HLCC/4,46.0,-1.0,-0.9999999999999988,2.0,228.0,495.0,4H,-0.1259921049894873
552,low,217.0,-1.0,-1.0,2.0,490.0,215.0,4H,-0.1259921049894873
553,open,259.0,-0.9999999999999998,-1.0000000000000004,1.0,218.0,229.0,4H,-0.1259921049894873
554,HLC/3,108.0,-1.0,-1.0,4.0,141.0,268.0,4H,-0.1259921049894873
555,HLC/3,106.0,-1.0,-1.0,5.0,165.0,219.0,4H,-0.1259921049894873
556,HLC/3,109.0,-1.0,-1.0,3.0,480.0,394.0,4H,-0.1259921049894873
557,HLC/3,32.0,-1.0000000000000002,-1.0,4.0,99.0,469.0,4H,-0.1259921049894873
7,HL/2,129.0,-1.0000000000000002,-1.0,6.0,497.0,445.0,4H,-0.12599210498948735
676,high,248.0,-1.0000000000000009,-1.0000000000000016,3.0,170.0,231.0,4H,-0.1259921049894874
675,close,189.0,-1.000000000000003,-1.0,3.0,326.0,169.0,4H,-0.1259921049894874
674,HLC/3,272.0,-1.0000000000000009,-1.000000000000001,1.0,436.0,238.0,4H,-0.1259921049894874
673,close,252.0,-1.0000000000000009,-1.000000000000001,5.0,320.0,132.0,4H,-0.1259921049894874
672,low,51.0,-0.9999999999999852,-1.000000000000017,3.0,179.0,431.0,4H,-0.1259921049894874
671,HL/2,270.0,-1.0000000000000009,-1.000000000000001,6.0,277.0,255.0,4H,-0.1259921049894874
670,low,64.0,-0.9999999999999852,-1.0000000000000175,3.0,361.0,177.0,4H,-0.1259921049894874
669,HLC/3,252.0,-1.0000000000000004,-1.000000000000001,6.0,314.0,263.0,4H,-0.1259921049894874
668,high,26.0,-1.0000000000000029,-1.0000000000000009,2.0,69.0,453.0,4H,-0.1259921049894874
666,high,16.0,-1.0000000000000022,-1.0000000000000004,2.0,223.0,458.0,4H,-0.1259921049894874
665,open,74.0,-1.000000000000001,-1.000000000000001,2.0,265.0,481.0,4H,-0.1259921049894874
664,high,245.0,-1.0000000000000009,-1.0000000000000016,1.0,200.0,176.0,4H,-0.1259921049894874
663,HLC/3,260.0,-1.0000000000000009,-1.000000000000001,3.0,315.0,226.0,4H,-0.1259921049894874
667,low,60.0,-0.9999999999999852,-1.0000000000000175,5.0,146.0,375.0,4H,-0.1259921049894874
707,open,194.0,-0.9999999999999998,-1.000000000000005,1.0,242.0,197.0,4H,-0.1259921049894875
699,low,110.0,-1.0000000000000022,-1.0000000000000024,2.0,150.0,122.0,4H,-0.1259921049894875
700,HLC/3,203.0,-1.0000000000000029,-1.0000000000000029,1.0,12.0,143.0,4H,-0.1259921049894875
701,high,100.0,-1.0000000000000029,-1.0000000000000024,3.0,365.0,422.0,4H,-0.1259921049894875
702,high,103.0,-1.0000000000000029,-1.0000000000000029,2.0,34.0,280.0,4H,-0.1259921049894875
703,HLCC/4,201.0,-1.0000000000000029,-1.0000000000000029,6.0,185.0,188.0,4H,-0.1259921049894875
704,high,104.0,-1.0000000000000029,-1.0000000000000029,6.0,69.0,354.0,4H,-0.1259921049894875
705,high,151.0,-1.0000000000000029,-1.0000000000000029,1.0,332.0,370.0,4H,-0.1259921049894875
706,HL/2,16.0,-1.0000000000000029,-1.0000000000000029,2.0,39.0,463.0,4H,-0.1259921049894875
710,high,140.0,-1.0000000000000029,-1.0000000000000029,3.0,85.0,187.0,4H,-0.1259921049894875
708,high,120.0,-1.0000000000000029,-1.0000000000000029,1.0,139.0,184.0,4H,-0.1259921049894875
709,high,132.0,-1.0000000000000029,-1.0000000000000029,1.0,275.0,475.0,4H,-0.1259921049894875
711,open,210.0,-0.9999999999999998,-1.000000000000005,6.0,156.0,254.0,4H,-0.1259921049894875
712,OHLC/4,213.0,-1.0000000000000029,-1.0000000000000029,2.0,100.0,243.0,4H,-0.1259921049894875
713,high,131.0,-1.0000000000000029,-1.0000000000000029,6.0,490.0,231.0,4H,-0.1259921049894875
716,high,112.0,-1.0000000000000029,-1.0000000000000029,1.0,413.0,156.0,4H,-0.1259921049894875
714,HLC/3,201.0,-1.0000000000000029,-1.0000000000000029,5.0,475.0,154.0,4H,-0.1259921049894875
715,OHLC/4,100.0,-1.0000000000000024,-1.0000000000000024,3.0,214.0,189.0,4H,-0.1259921049894875
697,low,111.0,-1.0000000000000022,-1.0000000000000022,4.0,258.0,100.0,4H,-0.1259921049894875
698,OHLC/4,102.0,-1.0000000000000029,-1.0000000000000029,5.0,160.0,201.0,4H,-0.1259921049894875
679,high,110.0,-1.0000000000000029,-1.0000000000000029,5.0,103.0,441.0,4H,-0.1259921049894875
696,high,140.0,-1.0000000000000029,-1.0000000000000029,1.0,199.0,251.0,4H,-0.1259921049894875
686,high,107.0,-1.0000000000000029,-1.0000000000000029,1.0,33.0,481.0,4H,-0.1259921049894875
695,high,124.0,-1.0000000000000029,-1.0000000000000029,2.0,299.0,212.0,4H,-0.1259921049894875
677,high,107.0,-1.0000000000000029,-1.0000000000000029,2.0,373.0,422.0,4H,-0.1259921049894875
678,high,106.0,-1.0000000000000029,-1.0000000000000029,3.0,244.0,322.0,4H,-0.1259921049894875
680,high,149.0,-1.0000000000000029,-1.0000000000000029,2.0,254.0,131.0,4H,-0.1259921049894875
681,high,123.0,-1.0000000000000029,-1.0000000000000029,5.0,332.0,337.0,4H,-0.1259921049894875
683,close,205.0,-1.0000000000000029,-1.0000000000000029,6.0,251.0,195.0,4H,-0.1259921049894875
684,open,197.0,-1.0,-1.000000000000005,2.0,431.0,222.0,4H,-0.1259921049894875
685,high,144.0,-1.0000000000000029,-1.0000000000000029,1.0,316.0,396.0,4H,-0.1259921049894875
682,high,129.0,-1.0000000000000029,-1.0000000000000029,3.0,348.0,353.0,4H,-0.1259921049894875
687,OHLC/4,142.0,-1.0000000000000029,-1.0000000000000029,4.0,136.0,89.0,4H,-0.1259921049894875
691,high,110.0,-1.0000000000000029,-1.0000000000000029,2.0,448.0,212.0,4H,-0.1259921049894875
688,high,110.0,-1.0000000000000029,-1.0000000000000029,6.0,472.0,295.0,4H,-0.1259921049894875
693,high,149.0,-1.0000000000000029,-1.0000000000000029,4.0,231.0,400.0,4H,-0.1259921049894875
692,high,128.0,-1.0000000000000029,-1.0000000000000024,2.0,406.0,222.0,4H,-0.1259921049894875
694,open,244.0,-1.0000000000000029,-1.0000000000000029,3.0,492.0,211.0,4H,-0.1259921049894875
690,high,93.0,-1.0000000000000029,-1.0000000000000029,6.0,127.0,466.0,4H,-0.1259921049894875
689,high,120.0,-1.0000000000000029,-1.0000000000000029,2.0,346.0,293.0,4H,-0.1259921049894875
747,HL/2,147.0,-1.000000000000003,-1.000000000000003,5.0,187.0,111.0,4H,-0.1259921049894876
739,OHLC/4,85.0,-1.000000000000004,-1.0000000000000038,4.0,138.0,144.0,4H,-0.1259921049894876
740,HL/2,3.0,-1.0000000000000075,-1.0,3.0,473.0,290.0,4H,-0.1259921049894876
741,HLCC/4,232.0,-1.0000000000000036,-1.0000000000000036,4.0,149.0,252.0,4H,-0.1259921049894876
742,OHLC/4,111.0,-1.0000000000000042,-1.000000000000004,6.0,215.0,138.0,4H,-0.1259921049894876
743,close,236.0,-1.000000000000004,-1.0000000000000038,6.0,109.0,263.0,4H,-0.1259921049894876
744,low,204.0,-1.000000000000003,-1.000000000000003,2.0,397.0,194.0,4H,-0.1259921049894876
745,HL/2,235.0,-1.0000000000000036,-1.0000000000000036,6.0,309.0,245.0,4H,-0.1259921049894876
746,HL/2,235.0,-1.0000000000000036,-1.0000000000000036,3.0,24.0,178.0,4H,-0.1259921049894876
737,high,42.0,-1.0000000000000042,-1.0000000000000022,3.0,72.0,497.0,4H,-0.1259921049894876
748,HL/2,97.0,-1.0000000000000036,-1.0000000000000036,6.0,127.0,264.0,4H,-0.1259921049894876
749,HLCC/4,151.0,-1.000000000000003,-1.000000000000003,3.0,404.0,102.0,4H,-0.1259921049894876
750,HL/2,235.0,-1.0000000000000036,-1.0000000000000036,4.0,294.0,172.0,4H,-0.1259921049894876
751,OHLC/4,191.0,-1.0,-1.0000000000000069,4.0,115.0,337.0,4H,-0.1259921049894876
753,HL/2,213.0,-1.000000000000003,-1.000000000000003,4.0,86.0,237.0,4H,-0.1259921049894876
754,low,155.0,-1.0000000000000036,-1.0000000000000036,2.0,346.0,81.0,4H,-0.1259921049894876
755,open,236.0,-1.0000000000000009,-1.0000000000000062,4.0,353.0,209.0,4H,-0.1259921049894876
756,low,219.0,-1.0000000000000036,-1.0000000000000036,3.0,251.0,134.0,4H,-0.1259921049894876
757,HL/2,103.0,-1.0000000000000042,-1.0000000000000038,3.0,398.0,154.0,4H,-0.1259921049894876
738,high,44.0,-1.0000000000000044,-1.0000000000000022,4.0,461.0,469.0,4H,-0.1259921049894876
752,close,236.0,-1.000000000000004,-1.0000000000000038,4.0,132.0,129.0,4H,-0.1259921049894876
736,HL/2,228.0,-1.000000000000003,-1.000000000000003,5.0,164.0,234.0,4H,-0.1259921049894876
725,HL/2,103.0,-1.0000000000000042,-1.0000000000000038,5.0,172.0,389.0,4H,-0.1259921049894876
718,HLC/3,21.0,-1.0000000000000036,-1.0000000000000036,6.0,189.0,464.0,4H,-0.1259921049894876
719,HL/2,218.0,-1.000000000000003,-1.000000000000003,5.0,246.0,198.0,4H,-0.1259921049894876
720,HLC/3,287.0,-1.0000000000000064,-0.9999999999999996,5.0,325.0,155.0,4H,-0.1259921049894876
721,OHLC/4,85.0,-1.000000000000004,-1.0000000000000038,6.0,77.0,361.0,4H,-0.1259921049894876
735,HLCC/4,219.0,-1.000000000000003,-1.000000000000003,4.0,72.0,149.0,4H,-0.1259921049894876
722,HLC/3,228.0,-1.000000000000003,-1.0000000000000036,4.0,483.0,251.0,4H,-0.1259921049894876
723,HL/2,104.0,-1.000000000000004,-1.0000000000000042,4.0,492.0,359.0,4H,-0.1259921049894876
724,OHLC/4,221.0,-1.000000000000003,-1.000000000000003,4.0,75.0,171.0,4H,-0.1259921049894876
717,OHLC/4,111.0,-1.0000000000000042,-1.000000000000004,1.0,401.0,373.0,4H,-0.1259921049894876
726,HL/2,97.0,-1.0000000000000036,-1.0000000000000036,2.0,191.0,162.0,4H,-0.1259921049894876
728,HLC/3,191.0,-1.0,-1.000000000000007,3.0,368.0,373.0,4H,-0.1259921049894876
729,HLC/3,226.0,-1.000000000000003,-1.0000000000000036,3.0,95.0,180.0,4H,-0.1259921049894876
730,open,154.0,-1.0000000000000036,-1.0000000000000036,2.0,144.0,111.0,4H,-0.1259921049894876
731,close,218.0,-1.000000000000003,-1.000000000000003,6.0,170.0,219.0,4H,-0.1259921049894876
732,low,224.0,-1.000000000000003,-1.000000000000003,4.0,481.0,233.0,4H,-0.1259921049894876
733,OHLC/4,162.0,-1.0000000000000036,-1.0000000000000036,5.0,321.0,122.0,4H,-0.1259921049894876
734,HL/2,3.0,-1.0000000000000075,-1.0,5.0,487.0,220.0,4H,-0.1259921049894876
727,OHLC/4,243.0,-1.0000000000000009,-1.0000000000000062,2.0,289.0,200.0,4H,-0.1259921049894876
761,HL/2,109.0,-1.0000000000000049,-1.0000000000000049,1.0,488.0,302.0,4H,-0.1259921049894877
764,open,90.0,-1.0000000000000049,-1.0000000000000049,1.0,178.0,443.0,4H,-0.1259921049894877
762,HL/2,109.0,-1.0000000000000049,-1.0000000000000049,6.0,420.0,252.0,4H,-0.1259921049894877
763,high,102.0,-1.000000000000005,-1.000000000000005,1.0,384.0,282.0,4H,-0.1259921049894877
760,close,41.0,-1.0000000000000044,-1.0000000000000044,5.0,363.0,484.0,4H,-0.1259921049894877
759,high,102.0,-1.000000000000005,-1.000000000000005,5.0,189.0,379.0,4H,-0.1259921049894877
758,high,102.0,-1.000000000000005,-1.000000000000005,1.0,434.0,309.0,4H,-0.1259921049894877
