,StochAstic_k,StochAstic_d,StochAstic_smooth_k,StochAstic_mamod,StochAstic_column_div,corr_low,corr_high,Divergence_diff_extereme,Divergence_num_exteremes_min,Divergence_num_exteremes_max,frequency,score
454,429.0,81.0,38.0,wma,StochAstic_k,-0.9999999999999948,-0.9999999999999968,2.0,179.0,358.0,4H,-0.1259921049894869
455,263.0,242.0,31.0,wma,StochAstic_k,-0.999999999999995,-0.9999999999999964,1.0,135.0,405.0,4H,-0.1259921049894869
456,395.0,163.0,41.0,wma,StochAstic_k,-0.99999999999999,-1.0,1.0,9.0,230.0,4H,-0.1259921049894869
457,568.0,191.0,19.0,sma,StochAstic_k,-0.9999999999999896,-1.0,3.0,185.0,315.0,4H,-0.1259921049894869
458,88.0,70.0,42.0,sma,StochAstic_k,-1.0,-0.999999999999991,1.0,339.0,209.0,4H,-0.1259921049894869
448,399.0,162.0,38.0,wma,StochAstic_k,-0.9999999999999948,-0.9999999999999968,1.0,378.0,337.0,4H,-0.1259921049894869
460,260.0,126.0,31.0,sma,StochAstic_k,-0.9999999999999952,-0.9999999999999968,6.0,245.0,372.0,4H,-0.1259921049894869
461,290.0,12.0,6.0,sma,StochAstic_d,-0.9999999999999972,-0.9999999999999928,6.0,14.0,307.0,4H,-0.1259921049894869
462,189.0,125.0,22.0,wma,StochAstic_k,-0.999999999999999,-0.999999999999992,4.0,150.0,340.0,4H,-0.1259921049894869
463,477.0,213.0,40.0,wma,StochAstic_k,-1.0,-0.9999999999999912,3.0,32.0,187.0,4H,-0.1259921049894869
450,545.0,132.0,37.0,wma,StochAstic_k,-0.9999999999999952,-0.9999999999999952,4.0,267.0,245.0,4H,-0.1259921049894869
464,308.0,24.0,11.0,ema,StochAstic_d,-0.999999999999996,-0.999999999999996,4.0,280.0,222.0,4H,-0.1259921049894869
465,438.0,158.0,13.0,sma,StochAstic_k,-0.999999999999996,-0.9999999999999958,5.0,369.0,183.0,4H,-0.1259921049894869
466,488.0,14.0,17.0,wma,StochAstic_d,-0.9999999999999968,-0.9999999999999928,3.0,196.0,292.0,4H,-0.1259921049894869
451,329.0,140.0,17.0,wma,StochAstic_k,-0.999999999999996,-0.9999999999999958,1.0,314.0,397.0,4H,-0.1259921049894869
442,531.0,323.0,47.0,ema,StochAstic_k,-0.9999999999999952,-0.9999999999999954,2.0,425.0,320.0,4H,-0.1259921049894869
449,722.0,372.0,22.0,ema,StochAstic_d,-0.9999999999999908,-1.0000000000000002,2.0,131.0,107.0,4H,-0.1259921049894869
443,106.0,4.0,37.0,ema,StochAstic_d,-0.999999999999994,-0.9999999999999958,5.0,311.0,237.0,4H,-0.1259921049894869
437,460.0,442.0,40.0,ema,StochAstic_k,-0.9999999999999956,-0.9999999999999956,6.0,281.0,319.0,4H,-0.1259921049894869
439,346.0,177.0,17.0,sma,StochAstic_k,-0.9999999999999958,-0.9999999999999956,5.0,396.0,242.0,4H,-0.1259921049894869
440,454.0,404.0,40.0,sma,StochAstic_k,-0.999999999999996,-0.9999999999999958,2.0,303.0,344.0,4H,-0.1259921049894869
441,111.0,97.0,41.0,wma,StochAstic_k,-0.99999999999999,-1.0,3.0,11.0,368.0,4H,-0.1259921049894869
438,595.0,61.0,43.0,sma,StochAstic_d,-0.9999999999999964,-0.9999999999999952,6.0,129.0,140.0,4H,-0.1259921049894869
444,204.0,22.0,32.0,wma,StochAstic_k,-0.999999999999994,-0.9999999999999956,3.0,195.0,382.0,4H,-0.1259921049894869
445,394.0,357.0,25.0,wma,StochAstic_k,-0.9999999999999948,-0.9999999999999948,2.0,351.0,410.0,4H,-0.1259921049894869
446,569.0,193.0,15.0,wma,StochAstic_k,-0.9999999999999916,-1.0000000000000002,3.0,282.0,389.0,4H,-0.1259921049894869
447,326.0,58.0,27.0,wma,StochAstic_d,-0.9999999999999908,-1.0000000000000002,4.0,354.0,365.0,4H,-0.1259921049894869
486,516.0,246.0,6.0,wma,StochAstic_d,-0.9999999999999972,-0.9999999999999968,2.0,124.0,165.0,4H,-0.125992104989487
475,331.0,94.0,8.0,ema,StochAstic_k,-1.0000000000000029,-0.9999999999999905,4.0,334.0,352.0,4H,-0.125992104989487
485,299.0,207.0,26.0,ema,StochAstic_k,-0.9999999999999974,-0.999999999999996,2.0,494.0,359.0,4H,-0.125992104989487
484,460.0,432.0,48.0,ema,StochAstic_k,-0.9999999999999956,-0.9999999999999968,3.0,381.0,206.0,4H,-0.125992104989487
483,368.0,33.0,18.0,wma,StochAstic_d,-0.9999999999999624,-1.0000000000000298,1.0,271.0,388.0,4H,-0.125992104989487
482,395.0,226.0,15.0,wma,StochAstic_k,-0.9999999999999968,-0.9999999999999964,6.0,139.0,391.0,4H,-0.125992104989487
481,576.0,219.0,32.0,ema,StochAstic_d,-0.9999999999999928,-1.0000000000000004,4.0,480.0,163.0,4H,-0.125992104989487
480,427.0,14.0,25.0,ema,StochAstic_d,-0.9999999999999948,-0.9999999999999992,5.0,57.0,314.0,4H,-0.125992104989487
479,329.0,306.0,35.0,ema,StochAstic_k,-0.999999999999997,-0.9999999999999956,4.0,338.0,231.0,4H,-0.125992104989487
478,624.0,230.0,28.0,ema,StochAstic_d,-0.9999999999999968,-0.9999999999999968,1.0,374.0,157.0,4H,-0.125992104989487
477,272.0,201.0,9.0,sma,StochAstic_k,-1.0000000000000029,-0.9999999999999902,4.0,270.0,296.0,4H,-0.125992104989487
476,502.0,313.0,42.0,sma,StochAstic_d,-0.9999999999999966,-0.9999999999999964,3.0,370.0,410.0,4H,-0.125992104989487
471,116.0,59.0,25.0,ema,StochAstic_k,-0.9999999999999978,-0.9999999999999944,2.0,235.0,358.0,4H,-0.125992104989487
474,396.0,258.0,41.0,wma,StochAstic_k,-0.999999999999992,-1.000000000000002,1.0,225.0,296.0,4H,-0.125992104989487
472,418.0,335.0,40.0,wma,StochAstic_k,-0.999999999999997,-0.9999999999999968,5.0,82.0,219.0,4H,-0.125992104989487
470,435.0,70.0,14.0,sma,StochAstic_k,-0.9999999999999972,-0.9999999999999968,2.0,178.0,391.0,4H,-0.125992104989487
469,260.0,164.0,28.0,ema,StochAstic_k,-0.9999999999999968,-0.9999999999999952,4.0,105.0,275.0,4H,-0.125992104989487
468,193.0,67.0,17.0,ema,StochAstic_k,-0.9999999999999964,-0.9999999999999964,6.0,117.0,364.0,4H,-0.125992104989487
467,275.0,120.0,22.0,ema,StochAstic_k,-0.9999999999999998,-0.9999999999999928,1.0,418.0,227.0,4H,-0.125992104989487
473,216.0,171.0,33.0,ema,StochAstic_k,-0.9999999999999976,-0.999999999999996,2.0,135.0,285.0,4H,-0.125992104989487
509,493.0,119.0,47.0,sma,StochAstic_k,-0.999999999999998,-0.9999999999999982,4.0,118.0,239.0,4H,-0.1259921049894871
512,886.0,84.0,4.0,ema,StochAstic_d,-0.9999999999999982,-0.999999999999998,3.0,474.0,87.0,4H,-0.1259921049894871
511,500.0,476.0,19.0,sma,StochAstic_d,-0.9999999999999976,-0.999999999999998,1.0,211.0,80.0,4H,-0.1259921049894871
510,193.0,17.0,19.0,ema,StochAstic_k,-0.9999999999999958,-1.0,6.0,195.0,266.0,4H,-0.1259921049894871
505,227.0,168.0,25.0,sma,StochAstic_k,-0.9999999999999944,-1.0,3.0,162.0,410.0,4H,-0.1259921049894871
514,825.0,673.0,23.0,sma,StochAstic_k,-0.9999999999999982,-0.9999999999999972,1.0,488.0,56.0,4H,-0.1259921049894871
507,614.0,351.0,24.0,ema,StochAstic_k,-1.0,-0.999999999999996,5.0,264.0,320.0,4H,-0.1259921049894871
506,255.0,231.0,24.0,ema,StochAstic_d,-0.9999999999999976,-0.9999999999999976,5.0,375.0,397.0,4H,-0.1259921049894871
508,482.0,336.0,38.0,wma,StochAstic_d,-0.9999999999999976,-0.9999999999999986,4.0,378.0,430.0,4H,-0.1259921049894871
513,458.0,25.0,44.0,wma,StochAstic_k,-0.999999999999996,-0.9999999999999982,4.0,438.0,369.0,4H,-0.1259921049894871
503,481.0,21.0,16.0,sma,StochAstic_d,-0.999999999999998,-0.9999999999999984,2.0,306.0,329.0,4H,-0.1259921049894871
515,739.0,611.0,23.0,ema,StochAstic_k,-0.9999999999999988,-0.9999999999999976,5.0,193.0,64.0,4H,-0.1259921049894871
516,526.0,200.0,50.0,sma,StochAstic_k,-0.999999999999998,-0.9999999999999984,6.0,69.0,370.0,4H,-0.1259921049894871
517,346.0,274.0,50.0,wma,StochAstic_k,-0.9999999999999984,-0.9999999999999982,6.0,188.0,380.0,4H,-0.1259921049894871
518,525.0,211.0,4.0,wma,StochAstic_d,-0.9999999999999976,-0.9999999999999984,6.0,204.0,453.0,4H,-0.1259921049894871
519,98.0,31.0,26.0,wma,StochAstic_d,-0.9999999999999888,-1.000000000000005,5.0,343.0,371.0,4H,-0.1259921049894871
522,459.0,246.0,41.0,wma,StochAstic_k,-1.0000000000000022,-0.9999999999999932,1.0,269.0,370.0,4H,-0.1259921049894871
524,447.0,410.0,4.0,wma,StochAstic_d,-0.9999999999999972,-0.9999999999999968,4.0,191.0,216.0,4H,-0.1259921049894871
520,470.0,192.0,37.0,wma,StochAstic_k,-0.999999999999998,-0.999999999999998,6.0,243.0,272.0,4H,-0.1259921049894871
