,RSI_apply_to,RSI_length,corr_low,corr_high,Divergence_diff_extereme,Divergence_num_exteremes_min,Divergence_num_exteremes_max,frequency,score
538,open,286.0,-0.3622403843431894,-0.3682174747987105,4.0,139.0,49.0,4H,-0.0811061433439263
539,OHLC/4,245.0,-0.362462307957034,-0.3684381383254965,4.0,164.0,16.0,4H,-0.0811389046680971
540,high,195.0,-0.3646266418716624,-0.3691154017002327,4.0,109.0,272.0,4H,-0.0813498678901306
541,open,164.0,-0.2494801179112841,-0.2772616231001252,5.0,82.0,253.0,4H,-0.082099131516756
542,high,76.0,-0.3950017176636895,-0.3510562043952716,2.0,291.0,358.0,4H,-0.0821634265486526
543,HLC/3,150.0,-0.221308290655727,-0.2509813247191254,5.0,74.0,387.0,4H,-0.0822014913802162
544,HL/2,154.0,-0.2214847130551006,-0.2517904712861983,3.0,68.0,189.0,4H,-0.0823115946920082
546,open,282.0,-0.3775933576595883,-0.3834775164452295,1.0,113.0,373.0,4H,-0.0833568730056661
545,open,282.0,-0.3775933576595883,-0.3834775164452295,5.0,144.0,125.0,4H,-0.0833568730056661
547,HLC/3,146.0,-0.2264302867934051,-0.25640637848042,2.0,74.0,294.0,4H,-0.0834233797314539
548,OHLC/4,241.0,-0.3781989998593567,-0.3840792443804171,3.0,107.0,267.0,4H,-0.0834450159421802
549,open,160.0,-0.2575632031170063,-0.2854014385772769,6.0,76.0,134.0,4H,-0.083780571931777
550,HLCC/4,142.0,-0.24555934939829,-0.3009569965833812,2.0,76.0,137.0,4H,-0.0839299507761491
551,high,192.0,-0.3834321774953558,-0.3877596990729563,3.0,111.0,290.0,4H,-0.0840950446779894
552,open,30.0,-0.1905538914530075,-0.1976231914633392,1.0,75.0,255.0,4H,-0.0844614574312633
553,HLC/3,227.0,-0.3877988879506422,-0.3936144130061836,5.0,140.0,349.0,4H,-0.0848358042049022
554,HLCC/4,138.0,-0.2537969274662406,-0.3094457923837245,4.0,77.0,133.0,4H,-0.085648608126516
555,HLCC/4,231.0,-0.3765960898489603,-0.4177499959909719,3.0,115.0,53.0,4H,-0.0856940662113699
556,close,199.0,-0.5093146421105208,-0.3089677493411273,2.0,140.0,206.0,4H,-0.0857011074697787
557,HLCC/4,230.0,-0.3804532256698731,-0.4214214352814424,2.0,159.0,413.0,4H,-0.0862367990517726
558,HLC/3,178.0,-0.2212267269918444,-0.2431700938096165,3.0,71.0,216.0,4H,-0.0864257189143906
559,low,223.0,-0.5135547235727408,-0.3163606132199587,5.0,135.0,52.0,4H,-0.0866183106730633
560,HLCC/4,228.0,-0.3861018971578943,-0.4267876117739356,6.0,164.0,228.0,4H,-0.0870277810762959
561,close,126.0,-0.2328721006235754,-0.2874719966017194,1.0,70.0,219.0,4H,-0.0874791058547673
562,low,167.0,-0.2644720362457506,-0.3184656784283008,4.0,79.0,350.0,4H,-0.087668611221124
563,high,188.0,-0.408444584023555,-0.412520376248155,1.0,117.0,282.0,4H,-0.0876757546638768
564,HLC/3,221.0,-0.4102011614242132,-0.4158442996470062,2.0,123.0,339.0,4H,-0.0880364543674155
565,HLCC/4,134.0,-0.2390948175185699,-0.2941492653133841,4.0,72.0,300.0,4H,-0.0889295258763837
566,open,238.0,-0.4176773785324337,-0.421647255836282,3.0,110.0,41.0,4H,-0.0889781574109935
567,HLC/3,193.0,-0.4184107391492961,-0.4223718581345004,1.0,182.0,185.0,4H,-0.0890811734880999
568,open,5.0,-0.2901305620130911,-0.307825025203096,1.0,168.0,131.0,4H,-0.0893982731721792
569,HL/2,219.0,-0.4208139440873557,-0.4263636160276609,3.0,150.0,264.0,4H,-0.0895316833616169
570,low,117.0,-0.329153395168502,-0.3661470029547025,5.0,83.0,130.0,4H,-0.0897570060424108
571,HL/2,218.0,-0.4244452632564022,-0.4299610011660258,2.0,154.0,228.0,4H,-0.090040296412672
572,HLCC/4,129.0,-0.2451868759195363,-0.3007746733501854,1.0,73.0,53.0,4H,-0.0903468110451655
573,HLCC/4,194.0,-0.4187334340513488,-0.4471028082811033,1.0,175.0,309.0,4H,-0.0908102788543315
574,open,265.0,-0.4338108040056145,-0.4392340299337998,4.0,157.0,88.0,4H,-0.0913451398543071
575,open,136.0,-0.2621891469166968,-0.2959983359439523,3.0,67.0,472.0,4H,-0.0918969984569988
576,open,230.0,-0.4390477747059315,-0.4427382423937052,5.0,107.0,133.0,4H,-0.0919544891632696
577,OHLC/4,224.0,-0.4392211759146464,-0.444587444370998,6.0,163.0,410.0,4H,-0.0920944556229006
578,OHLC/4,248.0,-0.3526877643788513,-0.3692097270974564,2.0,89.0,496.0,4H,-0.0921025368829277
579,open,228.0,-0.3528495483656229,-0.3691749407175617,1.0,95.0,377.0,4H,-0.0921137246196422
580,HLC/3,141.0,-0.2651624038807039,-0.2468688274110152,6.0,55.0,38.0,4H,-0.0922684339014688
581,HLC/3,186.0,-0.4478351561999582,-0.4513936414923654,1.0,147.0,6.0,4H,-0.0931632300359979
582,HLCC/4,157.0,-0.2576053706342557,-0.2637828673567931,2.0,52.0,244.0,4H,-0.0934245284858025
583,low,204.0,-0.5434638826149707,-0.3779411023936975,3.0,154.0,281.0,4H,-0.0936594496112059
584,low,161.0,-0.5053802524005434,-0.4066267904766515,3.0,202.0,267.0,4H,-0.0936752259477917
585,open,136.0,-0.3088337856281637,-0.3368249772868953,1.0,81.0,219.0,4H,-0.094060300174833
586,HLC/3,208.0,-0.4551175256583384,-0.4602995406784907,6.0,139.0,79.0,4H,-0.0942774941844293
587,open,257.0,-0.4555391140369906,-0.4607158642892953,5.0,124.0,405.0,4H,-0.0943350195345409
588,OHLC/4,190.0,-0.4588756871084957,-0.4622501241355894,1.0,171.0,185.0,4H,-0.0946696326401895
589,low,199.0,-0.5487513849842615,-0.392496868103694,5.0,162.0,185.0,4H,-0.0951533184460196
590,open,254.0,-0.4629693608320301,-0.4680497276053799,4.0,159.0,275.0,4H,-0.0953457661537961
591,HLCC/4,258.0,-0.3529947234292103,-0.4112657706084838,4.0,90.0,10.0,4H,-0.0955023393051439
593,OHLC/4,88.0,-0.5389098179843106,-0.4082492963290663,4.0,335.0,275.0,4H,-0.0958297843064704
592,OHLC/4,88.0,-0.5389098179843106,-0.4082492963290663,6.0,311.0,429.0,4H,-0.0958297843064704
594,high,177.0,-0.4717405250325945,-0.4748673700567901,4.0,111.0,319.0,4H,-0.0964077251534643
595,close,181.0,-0.5531069900137034,-0.40701299078666,6.0,166.0,447.0,4H,-0.0965663470615016
596,OHLC/4,185.0,-0.4749788687606915,-0.4780361975015881,1.0,118.0,383.0,4H,-0.0968422834415191
597,OHLC/4,184.0,-0.4779763142797667,-0.4809661430802389,4.0,170.0,45.0,4H,-0.0972434349452185
598,HLCC/4,204.0,-0.4639607995791168,-0.4990574467969809,1.0,119.0,185.0,4H,-0.097475904392596
599,HLCC/4,206.0,-0.4642030252945104,-0.499275532164373,4.0,157.0,89.0,4H,-0.0975070641366897
600,open,169.0,-0.2868269585955483,-0.2696685360675858,4.0,54.0,278.0,4H,-0.0975462317622233
601,HLC/3,177.0,-0.4811291673839744,-0.484044319619767,5.0,150.0,365.0,4H,-0.0976642460405431
602,low,189.0,-0.5559498297549244,-0.4193788561186753,3.0,169.0,159.0,4H,-0.0977013822205503
603,low,205.0,-0.2783879525156953,-0.2813279071025882,1.0,49.0,470.0,4H,-0.097952343916769
604,HLC/3,199.0,-0.4826243764860576,-0.4874113623122829,3.0,136.0,463.0,4H,-0.0979914757028408
605,HLCC/4,203.0,-0.473234831809816,-0.5073632062329726,2.0,123.0,117.0,4H,-0.0986624481920353
606,HL/2,175.0,-0.4889177815450913,-0.4916287234598653,4.0,145.0,58.0,4H,-0.0986986072128135
607,HL/2,243.0,-0.2541412428707176,-0.2707520462651077,1.0,50.0,74.0,4H,-0.0987624020884793
608,open,206.0,-0.4894604793482124,-0.4921559392314343,3.0,165.0,158.0,4H,-0.0987703935737796
609,HL/2,198.0,-0.4893428123087345,-0.4940136774978265,5.0,110.0,396.0,4H,-0.0988865881179494
610,HL/2,174.0,-0.4918460060816025,-0.4944710787940315,6.0,128.0,452.0,4H,-0.099085478700256
611,HLC/3,196.0,-0.4910000671826552,-0.4956407782041056,5.0,120.0,312.0,4H,-0.0991066639915204
612,HLC/3,196.0,-0.4910000671826552,-0.4956407782041056,4.0,164.0,426.0,4H,-0.0991066639915204
613,HLCC/4,201.0,-0.4790396505187392,-0.5125114906721228,1.0,106.0,437.0,4H,-0.099398161892419
614,open,146.0,-0.2943576807502617,-0.2786065547824776,1.0,63.0,427.0,4H,-0.0994678313790243
615,HLC/3,147.0,-0.2569412268642658,-0.2742574340479574,5.0,63.0,337.0,4H,-0.0995497283350482
616,close,173.0,-0.5584394272560375,-0.4418834264244025,3.0,121.0,381.0,4H,-0.099566809848098
617,OHLC/4,176.0,-0.4985791450823164,-0.5009801621583686,1.0,185.0,76.0,4H,-0.0999704260482919
618,open,127.0,-0.2964501610173271,-0.2817634872025329,2.0,62.0,409.0,4H,-0.1000781380552052
619,low,176.0,-0.5582495854486018,-0.4494157419623549,2.0,164.0,348.0,4H,-0.1001180142242492
620,open,122.0,-0.3411170965028285,-0.3690259994465376,5.0,75.0,139.0,4H,-0.1002344041085608
621,low,174.0,-0.5578679890115762,-0.4534948735466226,5.0,130.0,53.0,4H,-0.10039712392259
622,HLC/3,169.0,-0.5031237703182324,-0.5053432326167138,1.0,129.0,305.0,4H,-0.1005635109229264
623,low,172.0,-0.557286693244936,-0.4574199703240563,1.0,160.0,202.0,4H,-0.1006509616525577
624,low,172.0,-0.557286693244936,-0.4574199703240563,1.0,114.0,73.0,4H,-0.1006509616525577
625,low,169.0,-0.5567960186423541,-0.459912023298216,5.0,148.0,354.0,4H,-0.1008038126731157
626,HLCC/4,171.0,-0.4995228518621555,-0.5159884117664785,2.0,152.0,180.0,4H,-0.1010225748281681
627,OHLC/4,170.0,-0.5070139390793654,-0.5090456985061409,3.0,115.0,452.0,4H,-0.1010676623723383
628,low,166.0,-0.5543394264064166,-0.4682384683668475,2.0,120.0,384.0,4H,-0.1012591513639841
629,HLCC/4,170.0,-0.5017294295917059,-0.5175321792749884,2.0,174.0,156.0,4H,-0.1012719040281689
630,close,163.0,-0.5513484816102253,-0.4746669354989298,2.0,144.0,473.0,4H,-0.1015371692558175
631,open,187.0,-0.5115204254740627,-0.5132603817130379,5.0,123.0,118.0,4H,-0.1016452070134762
632,HLCC/4,193.0,-0.2558300044366715,-0.2944586709100796,3.0,55.0,185.0,4H,-0.1017891029874632
633,high,165.0,-0.512694823174259,-0.5143305954402609,2.0,118.0,303.0,4H,-0.1017935892049934
634,HLCC/4,165.0,-0.5102692757830294,-0.5226005292734557,2.0,125.0,399.0,4H,-0.1021746327406534
635,HLCC/4,168.0,-0.257067320494002,-0.2966576651548447,1.0,60.0,204.0,4H,-0.1022061024000778
636,low,231.0,-0.2657086446224011,-0.2893626001449047,1.0,53.0,63.0,4H,-0.1024846225607069
637,HL/2,109.0,-0.5266409935397488,-0.518727856664654,5.0,218.0,37.0,4H,-0.1030002015656492
638,HL/2,109.0,-0.5266409935397488,-0.518727856664654,6.0,216.0,360.0,4H,-0.1030002015656492
639,HLCC/4,196.0,-0.2302496653885114,-0.3109193721841188,6.0,43.0,453.0,4H,-0.1046298471385527
640,low,17.0,-0.4296783462093624,-0.6743211069935553,2.0,245.0,283.0,4H,-0.1050404896685313
641,HLC/3,99.0,-0.5449971961851613,-0.5328300425842845,6.0,217.0,309.0,4H,-0.1051189435778631
642,low,166.0,-0.2875905703333681,-0.3100529709235792,5.0,52.0,488.0,4H,-0.1076744986483103
643,low,161.0,-0.287894702769692,-0.3101730023440702,2.0,52.0,25.0,4H,-0.1077263390624407
644,low,286.0,-0.3329357385048296,-0.3781409516745679,5.0,53.0,121.0,4H,-0.1079786872109185
6,high,158.0,-0.286111310955107,-0.27938504987313567,5.0,50.0,443.0,4H,-0.10854739139151158
645,HLCC/4,10.0,-0.5225916366928591,-0.6252712165365227,2.0,312.0,289.0,4H,-0.1093361123935123
646,low,142.0,-0.5888459730557503,-0.5638154001420299,2.0,108.0,109.0,4H,-0.1099173404266366
647,high,73.0,-0.5973043428309245,-0.5586563771458055,2.0,317.0,209.0,4H,-0.1101032507366658
648,close,72.0,-0.5016779357752297,-0.668794360235597,4.0,370.0,391.0,4H,-0.110304322484925
649,OHLC/4,86.0,-0.5867170671554619,-0.5729846555658618,1.0,218.0,311.0,4H,-0.1103766566376006
650,low,268.0,-0.3479694216082348,-0.3938943809192173,1.0,58.0,397.0,4H,-0.1110811299588386
651,HL/2,222.0,-0.3297063756728087,-0.3476148532504627,3.0,54.0,61.0,4H,-0.1112078997572739
652,HL/2,115.0,-0.6073846341584432,-0.6039631508175306,6.0,118.0,327.0,4H,-0.1136348155666244
653,HL/2,188.0,-0.3400151033450017,-0.3596923078384578,1.0,57.0,384.0,4H,-0.1136414766702291
654,HL/2,168.0,-0.3401771093462613,-0.3610807232390158,5.0,64.0,110.0,4H,-0.1138055770935505
655,OHLC/4,84.0,-0.6711668868866697,-0.554011250532811,3.0,267.0,422.0,4H,-0.1141483660036471
656,HL/2,114.0,-0.6122906657915836,-0.6089033260070814,1.0,137.0,147.0,4H,-0.1142497676379479
657,HLC/3,3.0,-0.4383245700220144,-0.4316042094562437,4.0,195.0,129.0,4H,-0.1148128483658129
658,HL/2,116.0,-0.6230859361212971,-0.6197869509531853,6.0,172.0,498.0,4H,-0.115597947438884
659,HL/2,92.0,-0.6825224884230892,-0.5667876970893937,3.0,314.0,120.0,4H,-0.1156642440745192
660,OHLC/4,79.0,-0.6295255744984642,-0.6162109723801985,3.0,217.0,292.0,4H,-0.1157713059060766
661,HL/2,111.0,-0.626713440574972,-0.6234309641979703,5.0,136.0,478.0,4H,-0.1160483908818089
662,high,299.0,-0.6302703623982241,-0.6355825947571216,1.0,108.0,95.0,4H,-0.1170180771573122
663,high,291.0,-0.6365320479563522,-0.6418367239225423,4.0,160.0,10.0,4H,-0.1177881523392931
664,HLC/3,108.0,-0.6429528166812528,-0.6395730996742609,4.0,156.0,434.0,4H,-0.1180437763372222
665,low,136.0,-0.6528245904198553,-0.6314624349319623,6.0,171.0,148.0,4H,-0.1181411893659552
666,high,284.0,-0.6412382680089719,-0.646537335505573,6.0,137.0,399.0,4H,-0.1183652839484277
667,HLC/3,107.0,-0.6480911080982937,-0.6447498305658701,6.0,120.0,338.0,4H,-0.1186758716776045
668,low,162.0,-0.3488798742520746,-0.3999001572852482,5.0,57.0,191.0,4H,-0.1187416044069515
669,high,272.0,-0.6475342221908835,-0.6528266748419345,5.0,127.0,439.0,4H,-0.1191352287177048
670,HLC/3,109.0,-0.6523635836022449,-0.6490546798707322,3.0,155.0,143.0,4H,-0.1192002031543801
671,high,267.0,-0.6494650531388637,-0.6547561460062633,6.0,154.0,345.0,4H,-0.119370896106532
672,HL/2,36.0,-0.2040588032261766,-0.2202322952660241,5.0,23.0,191.0,4H,-0.1195290072015408
673,high,262.0,-0.6509707068566022,-0.6562614125907984,3.0,123.0,10.0,4H,-0.1195545480803022
674,high,239.0,-0.6520473845372038,-0.6573517125629437,3.0,117.0,175.0,4H,-0.1196866328410123
675,high,240.0,-0.6522115527022385,-0.6575146844914577,6.0,113.0,450.0,4H,-0.1197065676280457
676,HL/2,298.0,-0.6595603193768331,-0.6647702244381524,4.0,138.0,393.0,4H,-0.120594830080766
677,OHLC/4,294.0,-0.6610256030346988,-0.6662556902269945,5.0,154.0,158.0,4H,-0.1207738936582117
678,OHLC/4,290.0,-0.663374732179645,-0.6685960548787344,5.0,164.0,261.0,4H,-0.1210582083475198
679,HL/2,292.0,-0.6635516816228936,-0.6687506098367177,4.0,139.0,71.0,4H,-0.1210782993197077
680,OHLC/4,285.0,-0.6659704231742445,-0.67118132955869,3.0,132.0,285.0,4H,-0.1213719324655896
681,HL/2,287.0,-0.6664664360509419,-0.6716568588326224,6.0,124.0,92.0,4H,-0.1214307216659763
682,HLC/3,300.0,-0.6689949368883292,-0.6741360965462868,1.0,130.0,178.0,4H,-0.121733507293237
683,OHLC/4,276.0,-0.6696599276383367,-0.674853906670419,5.0,164.0,263.0,4H,-0.1218170345563256
684,OHLC/4,272.0,-0.6708818896142261,-0.6760692266388579,3.0,114.0,205.0,4H,-0.1219642106143899
685,HL/2,267.0,-0.6741766909679755,-0.6793411006835157,1.0,117.0,46.0,4H,-0.1223603014722493
686,HL/2,262.0,-0.6750633594639551,-0.6802237983924104,1.0,128.0,133.0,4H,-0.1224669165163783
687,HLCC/4,294.0,-0.6775363114666474,-0.6826415496783028,2.0,158.0,409.0,4H,-0.1227613799854335
688,HLC/3,284.0,-0.6793786822164135,-0.6844896507378728,2.0,140.0,136.0,4H,-0.1229833345485679
689,HLCC/4,290.0,-0.6801400908610566,-0.6852373724780784,1.0,146.0,476.0,4H,-0.1230740434857789
690,high,243.0,-0.6822752829801386,-0.6873887405531705,1.0,148.0,278.0,4H,-0.1233315002792684
691,HLC/3,270.0,-0.6851276344961214,-0.6902183510583277,1.0,143.0,405.0,4H,-0.1236723631433759
692,HLCC/4,278.0,-0.6864185568861397,-0.691494511632094,2.0,150.0,260.0,4H,-0.1238262103031184
693,low,89.0,-0.6925382456123856,-0.6856424326083118,6.0,138.0,27.0,4H,-0.123841768985463
694,HLC/3,262.0,-0.6869236736679635,-0.6920063672379085,1.0,152.0,329.0,4H,-0.1238871289920902
695,OHLC/4,142.0,-0.3077584487726639,-0.3469655826650527,4.0,46.0,40.0,4H,-0.12433392071211
696,HLCC/4,264.0,-0.6906930866472634,-0.695750570227198,6.0,161.0,278.0,4H,-0.124336763116968
697,close,97.0,-0.9999999999985342,-0.9999999999985248,4.0,307.0,248.0,4H,-0.1259921049893638
698,HLC/3,257.0,-0.9999999999996556,-0.999999999999657,1.0,178.0,207.0,4H,-0.1259921049894584
699,open,298.0,-0.9999999999999386,-0.9999999999999402,1.0,205.0,485.0,4H,-0.1259921049894822
700,low,111.0,-0.9999999999999832,-0.9999999999999036,5.0,424.0,101.0,4H,-0.1259921049894825
701,HLC/3,244.0,-0.9999999999999571,-0.9999999999999588,4.0,169.0,182.0,4H,-0.1259921049894838
702,close,75.0,-1.0,-0.9999999999999206,5.0,434.0,476.0,4H,-0.125992104989484
703,close,84.0,-1.0000000000000029,-0.9999999999999236,5.0,424.0,260.0,4H,-0.1259921049894842
704,HL/2,242.0,-0.9999999999999626,-0.999999999999964,1.0,206.0,194.0,4H,-0.1259921049894842
705,close,94.0,-0.9999999999999726,-0.999999999999963,3.0,233.0,92.0,4H,-0.1259921049894846
706,HL/2,238.0,-0.9999999999999702,-0.9999999999999716,1.0,200.0,211.0,4H,-0.1259921049894849
707,OHLC/4,9.0,-0.9999999999999472,-1.000000000000001,1.0,383.0,488.0,4H,-0.1259921049894851
708,OHLC/4,9.0,-0.9999999999999472,-1.000000000000001,2.0,268.0,478.0,4H,-0.1259921049894851
709,HL/2,191.0,-0.999999999999979,-0.999999999999979,3.0,231.0,67.0,4H,-0.1259921049894855
710,OHLC/4,239.0,-0.9999999999999806,-0.999999999999982,5.0,196.0,103.0,4H,-0.1259921049894857
711,HL/2,227.0,-0.9999999999999812,-0.9999999999999828,2.0,200.0,302.0,4H,-0.1259921049894858
712,open,150.0,-0.9999999999999768,-0.999999999999993,3.0,256.0,160.0,4H,-0.125992104989486
713,open,150.0,-0.9999999999999768,-0.999999999999993,1.0,230.0,8.0,4H,-0.125992104989486
714,OHLC/4,175.0,-0.999999999999985,-0.9999999999999852,4.0,258.0,229.0,4H,-0.125992104989486
715,low,154.0,-0.9999999999999784,-0.9999999999999944,1.0,309.0,117.0,4H,-0.1259921049894861
716,HLC/3,190.0,-0.9999999999999865,-0.9999999999999866,5.0,234.0,482.0,4H,-0.1259921049894861
718,low,160.0,-0.99999999999998,-0.9999999999999964,6.0,187.0,453.0,4H,-0.1259921049894863
719,low,173.0,-0.99999999999998,-0.9999999999999964,5.0,301.0,120.0,4H,-0.1259921049894863
717,open,116.0,-0.9999999999999802,-0.9999999999999964,2.0,300.0,393.0,4H,-0.1259921049894863
720,high,163.0,-0.9999999999999896,-0.9999999999999896,3.0,224.0,294.0,4H,-0.1259921049894864
721,low,51.0,-0.9999999999999882,-0.9999999999999912,6.0,222.0,157.0,4H,-0.1259921049894864
722,open,67.0,-0.9999999999999888,-0.9999999999999916,6.0,214.0,294.0,4H,-0.1259921049894865
734,open,133.0,-0.999999999999984,-1.0,5.0,269.0,269.0,4H,-0.1259921049894866
731,low,156.0,-0.999999999999984,-1.0,6.0,258.0,215.0,4H,-0.1259921049894866
744,open,119.0,-0.999999999999984,-1.0,6.0,291.0,143.0,4H,-0.1259921049894866
743,open,128.0,-0.999999999999984,-0.9999999999999998,5.0,316.0,23.0,4H,-0.1259921049894866
742,low,169.0,-0.999999999999984,-1.0,6.0,304.0,316.0,4H,-0.1259921049894866
741,HL/2,166.0,-0.999999999999992,-0.999999999999992,5.0,229.0,283.0,4H,-0.1259921049894866
740,HL/2,170.0,-0.9999999999999912,-0.9999999999999912,2.0,286.0,403.0,4H,-0.1259921049894866
739,HLC/3,52.0,-0.9999999999999972,-0.999999999999985,1.0,298.0,177.0,4H,-0.1259921049894866
738,open,151.0,-0.999999999999984,-1.0000000000000002,3.0,230.0,206.0,4H,-0.1259921049894866
737,open,68.0,-0.99999999999999,-0.9999999999999932,2.0,213.0,71.0,4H,-0.1259921049894866
736,low,149.0,-0.9999999999999838,-1.0,2.0,297.0,363.0,4H,-0.1259921049894866
735,open,112.0,-0.999999999999984,-1.0,5.0,286.0,270.0,4H,-0.1259921049894866
733,HLC/3,52.0,-0.9999999999999972,-0.999999999999985,4.0,282.0,84.0,4H,-0.1259921049894866
732,open,181.0,-0.999999999999984,-1.0,2.0,249.0,179.0,4H,-0.1259921049894866
730,HL/2,42.0,-0.9999999999999982,-0.9999999999999856,3.0,303.0,421.0,4H,-0.1259921049894866
729,low,178.0,-0.999999999999984,-1.0,3.0,191.0,271.0,4H,-0.1259921049894866
728,close,240.0,-0.99999999999999,-0.9999999999999926,4.0,92.0,392.0,4H,-0.1259921049894866
727,low,188.0,-0.999999999999984,-1.0000000000000002,5.0,248.0,24.0,4H,-0.1259921049894866
726,low,165.0,-0.999999999999984,-1.0,4.0,227.0,49.0,4H,-0.1259921049894866
725,open,176.0,-0.999999999999984,-1.0,2.0,289.0,162.0,4H,-0.1259921049894866
724,open,65.0,-0.9999999999999898,-0.999999999999993,5.0,223.0,29.0,4H,-0.1259921049894866
723,open,159.0,-0.9999999999999838,-1.0,1.0,295.0,83.0,4H,-0.1259921049894866
3,open,41.0,-0.9999999999999907,-0.9999999999999936,1.0,216.0,141.0,4H,-0.12599210498948668
747,HLCC/4,31.0,-0.999999999999999,-0.9999999999999868,2.0,321.0,39.0,4H,-0.1259921049894867
748,HLCC/4,38.0,-0.9999999999999992,-0.9999999999999868,5.0,336.0,122.0,4H,-0.1259921049894867
749,close,2.0,-0.9999999999999852,-1.0000000000000002,4.0,259.0,261.0,4H,-0.1259921049894867
745,high,147.0,-0.9999999999999928,-0.9999999999999928,2.0,229.0,330.0,4H,-0.1259921049894867
746,HLC/3,30.0,-0.999999999999999,-0.9999999999999866,5.0,364.0,366.0,4H,-0.1259921049894867
764,HLC/3,143.0,-0.9999999999999948,-0.9999999999999948,5.0,95.0,244.0,4H,-0.1259921049894868
766,HL/2,41.0,-1.0000000000000002,-0.9999999999999878,6.0,217.0,217.0,4H,-0.1259921049894868
762,HLC/3,44.0,-1.0,-0.9999999999999878,4.0,384.0,232.0,4H,-0.1259921049894868
763,low,29.0,-1.0000000000000009,-0.9999999999999886,1.0,310.0,407.0,4H,-0.1259921049894868
761,HLC/3,48.0,-1.0,-0.9999999999999876,1.0,412.0,222.0,4H,-0.1259921049894868
765,HLCC/4,47.0,-1.0,-0.9999999999999876,4.0,418.0,265.0,4H,-0.1259921049894868
759,OHLC/4,53.0,-1.0,-0.9999999999999876,2.0,329.0,143.0,4H,-0.1259921049894868
767,HL/2,35.0,-1.0,-0.9999999999999876,2.0,404.0,202.0,4H,-0.1259921049894868
768,OHLC/4,52.0,-1.0,-0.9999999999999878,2.0,413.0,228.0,4H,-0.1259921049894868
770,HL/2,153.0,-0.999999999999994,-0.999999999999994,6.0,304.0,289.0,4H,-0.1259921049894868
769,close,112.0,-0.999999999999994,-0.9999999999999944,1.0,204.0,112.0,4H,-0.1259921049894868
771,OHLC/4,44.0,-1.0,-0.999999999999988,3.0,342.0,380.0,4H,-0.1259921049894868
760,low,35.0,-1.0,-0.9999999999999876,2.0,273.0,36.0,4H,-0.1259921049894868
757,HL/2,53.0,-1.0,-0.9999999999999876,3.0,375.0,327.0,4H,-0.1259921049894868
758,HLC/3,54.0,-1.0,-0.9999999999999876,6.0,319.0,88.0,4H,-0.1259921049894868
756,low,29.0,-1.0000000000000009,-0.9999999999999886,1.0,339.0,451.0,4H,-0.1259921049894868
755,HLCC/4,41.0,-1.0,-0.9999999999999876,5.0,295.0,339.0,4H,-0.1259921049894868
754,HL/2,60.0,-1.0,-0.9999999999999876,4.0,318.0,397.0,4H,-0.1259921049894868
753,OHLC/4,43.0,-1.0,-0.9999999999999876,3.0,401.0,425.0,4H,-0.1259921049894868
752,OHLC/4,33.0,-1.0,-0.9999999999999876,3.0,310.0,277.0,4H,-0.1259921049894868
751,OHLC/4,55.0,-1.0,-0.9999999999999876,1.0,344.0,42.0,4H,-0.1259921049894868
750,HL/2,37.0,-1.0,-0.9999999999999878,4.0,415.0,232.0,4H,-0.1259921049894868
2,OHLC/4,40.0,-1.0,-0.9999999999999876,3.0,380.0,305.0,4H,-0.12599210498948682
794,OHLC/4,133.0,-0.9999999999999952,-0.999999999999995,4.0,295.0,146.0,4H,-0.1259921049894869
787,HL/2,46.0,-1.0000000000000018,-0.9999999999999896,1.0,310.0,231.0,4H,-0.1259921049894869
788,OHLC/4,42.0,-1.0000000000000018,-0.9999999999999892,3.0,430.0,220.0,4H,-0.1259921049894869
790,low,33.0,-1.0000000000000009,-0.9999999999999888,3.0,278.0,59.0,4H,-0.1259921049894869
791,HLC/3,190.0,-0.9999999999999958,-0.9999999999999958,6.0,97.0,368.0,4H,-0.1259921049894869
792,low,153.0,-0.999999999999994,-0.9999999999999966,5.0,98.0,71.0,4H,-0.1259921049894869
793,HL/2,41.0,-1.000000000000002,-0.9999999999999896,4.0,326.0,278.0,4H,-0.1259921049894869
799,high,193.0,-0.999999999999996,-0.999999999999996,3.0,236.0,293.0,4H,-0.1259921049894869
795,high,120.0,-0.999999999999995,-0.999999999999995,1.0,273.0,129.0,4H,-0.1259921049894869
796,high,123.0,-0.9999999999999948,-0.9999999999999948,1.0,320.0,32.0,4H,-0.1259921049894869
797,HLCC/4,229.0,-0.9999999999999948,-0.999999999999995,4.0,105.0,129.0,4H,-0.1259921049894869
798,HL/2,32.0,-1.0000000000000018,-0.9999999999999896,1.0,291.0,214.0,4H,-0.1259921049894869
800,low,178.0,-0.9999999999999934,-0.9999999999999962,5.0,102.0,329.0,4H,-0.1259921049894869
801,OHLC/4,36.0,-1.0000000000000018,-0.9999999999999892,4.0,388.0,110.0,4H,-0.1259921049894869
785,high,104.0,-0.9999999999999956,-0.9999999999999958,4.0,300.0,413.0,4H,-0.1259921049894869
786,HLCC/4,39.0,-1.0000000000000009,-0.9999999999999888,3.0,339.0,463.0,4H,-0.1259921049894869
789,high,120.0,-0.999999999999995,-0.999999999999995,1.0,322.0,192.0,4H,-0.1259921049894869
784,high,96.0,-0.999999999999996,-0.9999999999999956,1.0,295.0,480.0,4H,-0.1259921049894869
778,high,123.0,-0.9999999999999948,-0.9999999999999948,5.0,239.0,326.0,4H,-0.1259921049894869
