,StochAstic_k,StochAstic_d,StochAstic_smooth_k,StochAstic_mamod,StochAstic_column_div,corr_low,corr_high,Divergence_diff_extereme,Divergence_num_exteremes_min,Divergence_num_exteremes_max,frequency,score
62,343.0,248.0,45.0,sma,StochAstic_k,-0.595509911211174,-0.6194267454578023,2.0,172.0,19.0,4H,-0.1138447426038336
63,459.0,65.0,32.0,sma,StochAstic_d,-0.6032057569996802,-0.6157184251595643,1.0,155.0,27.0,4H,-0.1141044388911997
64,330.0,291.0,46.0,sma,StochAstic_k,-0.5521228004558347,-0.6956097325681531,5.0,250.0,29.0,4H,-0.1153861743321218
65,77.0,8.0,50.0,ema,StochAstic_k,-0.4795469690205823,-0.5532289722512187,5.0,13.0,222.0,4H,-0.1167604532432563
66,714.0,77.0,44.0,ema,StochAstic_d,-0.6542140202744915,-0.6924753153038672,5.0,112.0,14.0,4H,-0.1219161889626833
67,426.0,2.0,30.0,wma,StochAstic_d,-0.9999999999998982,-0.9999999999998956,6.0,457.0,359.0,4H,-0.1259921049894786
68,606.0,77.0,3.0,ema,StochAstic_k,-0.9999999999999506,-0.9999999999999528,2.0,103.0,49.0,4H,-0.1259921049894832
69,218.0,190.0,25.0,ema,StochAstic_d,-0.9999999999999468,-0.9999999999999872,2.0,337.0,54.0,4H,-0.1259921049894845
70,426.0,312.0,7.0,ema,StochAstic_k,-0.999999999999969,-0.99999999999997,6.0,209.0,88.0,4H,-0.1259921049894847
71,171.0,49.0,39.0,sma,StochAstic_k,-0.9999999999999776,-0.999999999999984,5.0,262.0,267.0,4H,-0.1259921049894857
72,647.0,445.0,12.0,wma,StochAstic_k,-0.999999999999994,-0.9999999999999768,4.0,387.0,30.0,4H,-0.1259921049894861
73,474.0,61.0,8.0,ema,StochAstic_k,-1.0,-0.9999999999999752,2.0,260.0,63.0,4H,-0.1259921049894863
74,580.0,172.0,37.0,sma,StochAstic_k,-0.9999999999999885,-0.9999999999999928,6.0,130.0,159.0,4H,-0.1259921049894865
76,73.0,12.0,33.0,ema,StochAstic_k,-0.99999999999999,-0.9999999999999944,1.0,105.0,485.0,4H,-0.1259921049894866
75,121.0,101.0,39.0,ema,StochAstic_k,-0.999999999999988,-0.9999999999999946,5.0,112.0,494.0,4H,-0.1259921049894866
77,140.0,54.0,22.0,ema,StochAstic_k,-1.0,-0.9999999999999856,3.0,473.0,370.0,4H,-0.1259921049894867
78,470.0,338.0,11.0,wma,StochAstic_k,-0.9999999999999936,-0.999999999999994,2.0,209.0,323.0,4H,-0.1259921049894868
80,342.0,272.0,20.0,sma,StochAstic_k,-0.9999999999999998,-0.9999999999999916,1.0,406.0,110.0,4H,-0.1259921049894869
82,473.0,95.0,37.0,sma,StochAstic_d,-0.9999999999999908,-1.0000000000000004,2.0,323.0,43.0,4H,-0.1259921049894869
81,361.0,178.0,2.0,ema,StochAstic_k,-0.9999999999999952,-0.999999999999995,4.0,272.0,76.0,4H,-0.1259921049894869
79,148.0,120.0,36.0,sma,StochAstic_k,-0.999999999999992,-0.9999999999999996,5.0,311.0,463.0,4H,-0.1259921049894869
83,547.0,248.0,27.0,sma,StochAstic_k,-0.9999999999999952,-0.9999999999999988,5.0,461.0,218.0,4H,-0.125992104989487
